Ortholog group	Gene name	Organism name	Ortholog gene name	Ortholog organism name	Relationship
460_454_10726	BdiBd21-3.2G0468100	BdistachyonBd21-3_v1.1	Sobic.009G033300	Sbicolor_v3.1.1	many-to-many
460_454_10726	BdiBd21-3.2G0468100	BdistachyonBd21-3_v1.1	Sobic.005G051500	Sbicolor_v3.1.1	many-to-many
460_454_10726	BdiBd21-3.2G0468100	BdistachyonBd21-3_v1.1	Sobic.009G033500	Sbicolor_v3.1.1	many-to-many
460_454_11293	BdiBd21-3.2G0468400	BdistachyonBd21-3_v1.1	Sobic.009G033400	Sbicolor_v3.1.1	one-to-one
460_454_14698	BdiBd21-3.2G0468600	BdistachyonBd21-3_v1.1	Sobic.004G156100	Sbicolor_v3.1.1	many-to-one
460_454_14698	BdiBd21-3.2G0468700	BdistachyonBd21-3_v1.1	Sobic.004G156100	Sbicolor_v3.1.1	many-to-one
460_454_15290	BdiBd21-3.2G0469600	BdistachyonBd21-3_v1.1	Sobic.009G014500	Sbicolor_v3.1.1	one-to-one
460_454_13589	BdiBd21-3.2G0469700	BdistachyonBd21-3_v1.1	Sobic.009G014700	Sbicolor_v3.1.1	one-to-one
460_454_18333	BdiBd21-3.2G0471700	BdistachyonBd21-3_v1.1	Sobic.004G014500	Sbicolor_v3.1.1	many-to-many
460_454_18333	BdiBd21-3.2G0471700	BdistachyonBd21-3_v1.1	Sobic.004G014300	Sbicolor_v3.1.1	many-to-many
460_454_18333	BdiBd21-3.2G0471800	BdistachyonBd21-3_v1.1	Sobic.004G014500	Sbicolor_v3.1.1	many-to-many
460_454_18333	BdiBd21-3.2G0471800	BdistachyonBd21-3_v1.1	Sobic.004G014300	Sbicolor_v3.1.1	many-to-many
460_454_15851	BdiBd21-3.2G0473700	BdistachyonBd21-3_v1.1	Sobic.009G016300	Sbicolor_v3.1.1	one-to-one
460_454_13297	BdiBd21-3.2G0473900	BdistachyonBd21-3_v1.1	Sobic.009G016900	Sbicolor_v3.1.1	one-to-one
460_454_17365	BdiBd21-3.2G0474900	BdistachyonBd21-3_v1.1	Sobic.009G059800	Sbicolor_v3.1.1	one-to-many
460_454_17365	BdiBd21-3.2G0474900	BdistachyonBd21-3_v1.1	Sobic.009G059932	Sbicolor_v3.1.1	one-to-many
460_454_17365	BdiBd21-3.2G0474900	BdistachyonBd21-3_v1.1	Sobic.009G059866	Sbicolor_v3.1.1	one-to-many
460_454_16997	BdiBd21-3.2G0476100	BdistachyonBd21-3_v1.1	Sobic.005G110556	Sbicolor_v3.1.1	many-to-one
460_454_16071	BdiBd21-3.2G0476700	BdistachyonBd21-3_v1.1	Sobic.009G021700	Sbicolor_v3.1.1	one-to-one
460_454_16120	BdiBd21-3.2G0477300	BdistachyonBd21-3_v1.1	Sobic.009G023900	Sbicolor_v3.1.1	one-to-one
460_454_18268	BdiBd21-3.2G0477700	BdistachyonBd21-3_v1.1	Sobic.001G401750	Sbicolor_v3.1.1	many-to-many
460_454_18268	BdiBd21-3.2G0477700	BdistachyonBd21-3_v1.1	Sobic.002G417101	Sbicolor_v3.1.1	many-to-many
460_454_11378	BdiBd21-3.2G0477900	BdistachyonBd21-3_v1.1	Sobic.009G023700	Sbicolor_v3.1.1	one-to-many
460_454_11378	BdiBd21-3.2G0477900	BdistachyonBd21-3_v1.1	Sobic.009G023600	Sbicolor_v3.1.1	one-to-many
460_454_12634	BdiBd21-3.2G0478500	BdistachyonBd21-3_v1.1	Sobic.003G402200	Sbicolor_v3.1.1	one-to-one
460_454_14068	BdiBd21-3.2G0480100	BdistachyonBd21-3_v1.1	Sobic.009G024500	Sbicolor_v3.1.1	one-to-one
460_454_11668	BdiBd21-3.2G0480800	BdistachyonBd21-3_v1.1	Sobic.009G007100	Sbicolor_v3.1.1	many-to-one
460_454_15166	BdiBd21-3.2G0482000	BdistachyonBd21-3_v1.1	Sobic.009G025900	Sbicolor_v3.1.1	one-to-one
460_454_11668	BdiBd21-3.2G0482800	BdistachyonBd21-3_v1.1	Sobic.009G007100	Sbicolor_v3.1.1	many-to-one
460_454_12181	BdiBd21-3.2G0483100	BdistachyonBd21-3_v1.1	Sobic.009G026650	Sbicolor_v3.1.1	one-to-one
460_454_11668	BdiBd21-3.2G0483300	BdistachyonBd21-3_v1.1	Sobic.009G007100	Sbicolor_v3.1.1	many-to-one
460_454_11668	BdiBd21-3.2G0483400	BdistachyonBd21-3_v1.1	Sobic.009G007100	Sbicolor_v3.1.1	many-to-one
460_454_11668	BdiBd21-3.2G0483700	BdistachyonBd21-3_v1.1	Sobic.009G007100	Sbicolor_v3.1.1	many-to-one
460_454_11668	BdiBd21-3.2G0483900	BdistachyonBd21-3_v1.1	Sobic.009G007100	Sbicolor_v3.1.1	many-to-one
460_454_11668	BdiBd21-3.2G0484000	BdistachyonBd21-3_v1.1	Sobic.009G007100	Sbicolor_v3.1.1	many-to-one
460_454_14306	BdiBd21-3.2G0485000	BdistachyonBd21-3_v1.1	Sobic.009G027100	Sbicolor_v3.1.1	one-to-one
460_454_17874	BdiBd21-3.2G0486600	BdistachyonBd21-3_v1.1	Sobic.009G028400	Sbicolor_v3.1.1	one-to-one
460_454_10153	BdiBd21-3.2G0487200	BdistachyonBd21-3_v1.1	Sobic.002G082000	Sbicolor_v3.1.1	one-to-one
460_454_7101	BdiBd21-3.2G0488300	BdistachyonBd21-3_v1.1	Sobic.009G029700	Sbicolor_v3.1.1	one-to-one
460_454_16672	BdiBd21-3.2G0488600	BdistachyonBd21-3_v1.1	Sobic.009G030100	Sbicolor_v3.1.1	one-to-one
460_454_15642	BdiBd21-3.2G0489200	BdistachyonBd21-3_v1.1	Sobic.009G127201	Sbicolor_v3.1.1	one-to-one
460_454_11678	BdiBd21-3.2G0489400	BdistachyonBd21-3_v1.1	Sobic.009G030800	Sbicolor_v3.1.1	one-to-one
460_454_14338	BdiBd21-3.2G0491100	BdistachyonBd21-3_v1.1	Sobic.009G032000	Sbicolor_v3.1.1	one-to-many
460_454_14338	BdiBd21-3.2G0491100	BdistachyonBd21-3_v1.1	Sobic.009G031900	Sbicolor_v3.1.1	one-to-many
460_454_17598	BdiBd21-3.2G0493800	BdistachyonBd21-3_v1.1	Sobic.009G012800	Sbicolor_v3.1.1	one-to-one
460_454_18339	BdiBd21-3.2G0499300	BdistachyonBd21-3_v1.1	Sobic.003G392425	Sbicolor_v3.1.1	one-to-one
460_454_17210	BdiBd21-3.2G0499900	BdistachyonBd21-3_v1.1	Sobic.009G010700	Sbicolor_v3.1.1	one-to-one
460_454_9858	BdiBd21-3.2G0500100	BdistachyonBd21-3_v1.1	Sobic.009G010400	Sbicolor_v3.1.1	one-to-one
460_454_9446	BdiBd21-3.2G0501500	BdistachyonBd21-3_v1.1	Sobic.009G008800	Sbicolor_v3.1.1	one-to-one
460_454_17472	BdiBd21-3.2G0501600	BdistachyonBd21-3_v1.1	Sobic.009G115800	Sbicolor_v3.1.1	one-to-one
460_454_14394	BdiBd21-3.2G0501700	BdistachyonBd21-3_v1.1	Sobic.009G008300	Sbicolor_v3.1.1	one-to-one
460_454_6603	BdiBd21-3.2G0502300	BdistachyonBd21-3_v1.1	Sobic.005G224200	Sbicolor_v3.1.1	many-to-many
460_454_6603	BdiBd21-3.2G0502300	BdistachyonBd21-3_v1.1	Sobic.005G223700	Sbicolor_v3.1.1	many-to-many
460_454_6603	BdiBd21-3.2G0502300	BdistachyonBd21-3_v1.1	Sobic.005G222600	Sbicolor_v3.1.1	many-to-many
460_454_6603	BdiBd21-3.2G0502300	BdistachyonBd21-3_v1.1	Sobic.005G222900	Sbicolor_v3.1.1	many-to-many
460_454_6603	BdiBd21-3.2G0502300	BdistachyonBd21-3_v1.1	Sobic.005G223925	Sbicolor_v3.1.1	many-to-many
460_454_18395	BdiBd21-3.2G0503200	BdistachyonBd21-3_v1.1	Sobic.002G303950	Sbicolor_v3.1.1	many-to-one
460_454_17706	BdiBd21-3.2G0503800	BdistachyonBd21-3_v1.1	Sobic.001G230050	Sbicolor_v3.1.1	one-to-one
460_454_13236	BdiBd21-3.2G0504300	BdistachyonBd21-3_v1.1	Sobic.003G248000	Sbicolor_v3.1.1	one-to-one
460_454_18268	BdiBd21-3.2G0504800	BdistachyonBd21-3_v1.1	Sobic.001G401750	Sbicolor_v3.1.1	many-to-many
460_454_18268	BdiBd21-3.2G0504800	BdistachyonBd21-3_v1.1	Sobic.002G417101	Sbicolor_v3.1.1	many-to-many
460_454_17459	BdiBd21-3.2G0505600	BdistachyonBd21-3_v1.1	Sobic.009G004500	Sbicolor_v3.1.1	one-to-one
460_454_17943	BdiBd21-3.2G0507200	BdistachyonBd21-3_v1.1	Sobic.009G203100	Sbicolor_v3.1.1	one-to-one
460_454_14924	BdiBd21-3.2G0507500	BdistachyonBd21-3_v1.1	Sobic.009G001900	Sbicolor_v3.1.1	one-to-one
460_454_17932	BdiBd21-3.2G0507900	BdistachyonBd21-3_v1.1	Sobic.003G108200	Sbicolor_v3.1.1	one-to-one
460_454_14776	BdiBd21-3.2G0509000	BdistachyonBd21-3_v1.1	Sobic.009G001000	Sbicolor_v3.1.1	one-to-one
460_454_16507	BdiBd21-3.2G0509400	BdistachyonBd21-3_v1.1	Sobic.001G240000	Sbicolor_v3.1.1	one-to-one
460_454_16283	BdiBd21-3.2G0510000	BdistachyonBd21-3_v1.1	Sobic.001G096100	Sbicolor_v3.1.1	one-to-one
460_454_17111	BdiBd21-3.2G0510500	BdistachyonBd21-3_v1.1	Sobic.009G000600	Sbicolor_v3.1.1	one-to-one
460_454_5898	BdiBd21-3.2G0511900	BdistachyonBd21-3_v1.1	Sobic.003G178700	Sbicolor_v3.1.1	one-to-one
460_454_12553	BdiBd21-3.2G0514100	BdistachyonBd21-3_v1.1	Sobic.003G177500	Sbicolor_v3.1.1	many-to-one
460_454_14328	BdiBd21-3.2G0525400	BdistachyonBd21-3_v1.1	Sobic.003G191600	Sbicolor_v3.1.1	one-to-one
460_454_9665	BdiBd21-3.2G0515100	BdistachyonBd21-3_v1.1	Sobic.003G182400	Sbicolor_v3.1.1	one-to-one
460_454_18411	BdiBd21-3.2G0525700	BdistachyonBd21-3_v1.1	Sobic.001G458300	Sbicolor_v3.1.1	many-to-many
460_454_18411	BdiBd21-3.2G0525700	BdistachyonBd21-3_v1.1	Sobic.001G110200	Sbicolor_v3.1.1	many-to-many
460_454_18411	BdiBd21-3.2G0525700	BdistachyonBd21-3_v1.1	Sobic.002G093150	Sbicolor_v3.1.1	many-to-many
460_454_18411	BdiBd21-3.2G0525700	BdistachyonBd21-3_v1.1	Sobic.004G138500	Sbicolor_v3.1.1	many-to-many
460_454_10123	BdiBd21-3.2G0516400	BdistachyonBd21-3_v1.1	Sobic.003G184200	Sbicolor_v3.1.1	one-to-one
460_454_16063	BdiBd21-3.2G0516800	BdistachyonBd21-3_v1.1	Sobic.008G140050	Sbicolor_v3.1.1	many-to-one
460_454_18182	BdiBd21-3.2G0517500	BdistachyonBd21-3_v1.1	Sobic.001G231350	Sbicolor_v3.1.1	many-to-many
460_454_18182	BdiBd21-3.2G0517500	BdistachyonBd21-3_v1.1	Sobic.005G013550	Sbicolor_v3.1.1	many-to-many
460_454_18182	BdiBd21-3.2G0517500	BdistachyonBd21-3_v1.1	Sobic.001G402125	Sbicolor_v3.1.1	many-to-many
460_454_16825	BdiBd21-3.2G0525800	BdistachyonBd21-3_v1.1	Sobic.003G192100	Sbicolor_v3.1.1	one-to-one
460_454_14678	BdiBd21-3.2G0518100	BdistachyonBd21-3_v1.1	Sobic.003G187000	Sbicolor_v3.1.1	many-to-one
460_454_11668	BdiBd21-3.2G0518600	BdistachyonBd21-3_v1.1	Sobic.009G007100	Sbicolor_v3.1.1	many-to-one
460_454_15895	BdiBd21-3.2G0519600	BdistachyonBd21-3_v1.1	Sobic.003G186200	Sbicolor_v3.1.1	one-to-one
460_454_15541	BdiBd21-3.2G0520500	BdistachyonBd21-3_v1.1	Sobic.003G185700	Sbicolor_v3.1.1	one-to-one
460_454_18018	BdiBd21-3.2G0520800	BdistachyonBd21-3_v1.1	Sobic.003G280100	Sbicolor_v3.1.1	many-to-many
460_454_18018	BdiBd21-3.2G0520800	BdistachyonBd21-3_v1.1	Sobic.003G280200	Sbicolor_v3.1.1	many-to-many
460_454_18018	BdiBd21-3.2G0520900	BdistachyonBd21-3_v1.1	Sobic.003G280100	Sbicolor_v3.1.1	many-to-many
460_454_18018	BdiBd21-3.2G0520900	BdistachyonBd21-3_v1.1	Sobic.003G280200	Sbicolor_v3.1.1	many-to-many
460_454_13692	BdiBd21-3.2G0521000	BdistachyonBd21-3_v1.1	Sobic.003G185300	Sbicolor_v3.1.1	one-to-one
460_454_12633	BdiBd21-3.2G0521500	BdistachyonBd21-3_v1.1	Sobic.003G184900	Sbicolor_v3.1.1	one-to-one
460_454_14527	BdiBd21-3.2G0521800	BdistachyonBd21-3_v1.1	Sobic.003G184600	Sbicolor_v3.1.1	one-to-one
460_454_17906	BdiBd21-3.2G0522900	BdistachyonBd21-3_v1.1	Sobic.003G189200	Sbicolor_v3.1.1	one-to-one
460_454_475	BdiBd21-3.2G0523100	BdistachyonBd21-3_v1.1	Sobic.003G189600	Sbicolor_v3.1.1	one-to-one
460_454_15636	BdiBd21-3.2G0523300	BdistachyonBd21-3_v1.1	Sobic.008G064400	Sbicolor_v3.1.1	one-to-many
460_454_15636	BdiBd21-3.2G0523300	BdistachyonBd21-3_v1.1	Sobic.008G066600	Sbicolor_v3.1.1	one-to-many
460_454_17303	BdiBd21-3.2G0523900	BdistachyonBd21-3_v1.1	Sobic.002G027300	Sbicolor_v3.1.1	many-to-many
460_454_17303	BdiBd21-3.2G0523900	BdistachyonBd21-3_v1.1	Sobic.002G026900	Sbicolor_v3.1.1	many-to-many
460_454_17303	BdiBd21-3.2G0523900	BdistachyonBd21-3_v1.1	Sobic.002G026700	Sbicolor_v3.1.1	many-to-many
460_454_17303	BdiBd21-3.2G0523900	BdistachyonBd21-3_v1.1	Sobic.002G027100	Sbicolor_v3.1.1	many-to-many
460_454_17303	BdiBd21-3.2G0523900	BdistachyonBd21-3_v1.1	Sobic.002G026800	Sbicolor_v3.1.1	many-to-many
460_454_10988	BdiBd21-3.2G0524200	BdistachyonBd21-3_v1.1	Sobic.003G168700	Sbicolor_v3.1.1	many-to-one
460_454_18291	BdiBd21-3.2G0524700	BdistachyonBd21-3_v1.1	Sobic.003G056900	Sbicolor_v3.1.1	many-to-one
460_454_17303	BdiBd21-3.2G0524800	BdistachyonBd21-3_v1.1	Sobic.002G027300	Sbicolor_v3.1.1	many-to-many
460_454_17303	BdiBd21-3.2G0524800	BdistachyonBd21-3_v1.1	Sobic.002G026900	Sbicolor_v3.1.1	many-to-many
460_454_17303	BdiBd21-3.2G0524800	BdistachyonBd21-3_v1.1	Sobic.002G026700	Sbicolor_v3.1.1	many-to-many
460_454_17303	BdiBd21-3.2G0524800	BdistachyonBd21-3_v1.1	Sobic.002G027100	Sbicolor_v3.1.1	many-to-many
460_454_17303	BdiBd21-3.2G0524800	BdistachyonBd21-3_v1.1	Sobic.002G026800	Sbicolor_v3.1.1	many-to-many
460_454_14699	BdiBd21-3.2G0525200	BdistachyonBd21-3_v1.1	Sobic.003G191400	Sbicolor_v3.1.1	one-to-one
460_454_17269	BdiBd21-3.2G0525300	BdistachyonBd21-3_v1.1	Sobic.003G191500	Sbicolor_v3.1.1	many-to-one
460_454_4521	BdiBd21-3.2G0526000	BdistachyonBd21-3_v1.1	Sobic.003G192200	Sbicolor_v3.1.1	one-to-one
460_454_15850	BdiBd21-3.2G0526100	BdistachyonBd21-3_v1.1	Sobic.003G193600	Sbicolor_v3.1.1	one-to-one
460_454_18031	BdiBd21-3.2G0527700	BdistachyonBd21-3_v1.1	Sobic.003G206250	Sbicolor_v3.1.1	many-to-one
460_454_18207	BdiBd21-3.2G0529200	BdistachyonBd21-3_v1.1	Sobic.004G292866	Sbicolor_v3.1.1	many-to-many
460_454_18207	BdiBd21-3.2G0529200	BdistachyonBd21-3_v1.1	Sobic.003G232266	Sbicolor_v3.1.1	many-to-many
460_454_18207	BdiBd21-3.2G0529200	BdistachyonBd21-3_v1.1	Sobic.007G120301	Sbicolor_v3.1.1	many-to-many
460_454_11076	BdiBd21-3.2G0528400	BdistachyonBd21-3_v1.1	Sobic.003G411100	Sbicolor_v3.1.1	one-to-one
460_454_17937	BdiBd21-3.2G0528700	BdistachyonBd21-3_v1.1	Sobic.004G216500	Sbicolor_v3.1.1	many-to-one
460_454_11750	BdiBd21-3.2G0528900	BdistachyonBd21-3_v1.1	Sobic.003G195300	Sbicolor_v3.1.1	one-to-one
460_454_10271	BdiBd21-3.2G0529600	BdistachyonBd21-3_v1.1	Sobic.002G369400	Sbicolor_v3.1.1	many-to-one
460_454_17844	BdiBd21-3.2G0532000	BdistachyonBd21-3_v1.1	Sobic.009G220900	Sbicolor_v3.1.1	many-to-many
460_454_17844	BdiBd21-3.2G0532000	BdistachyonBd21-3_v1.1	Sobic.001G509450	Sbicolor_v3.1.1	many-to-many
460_454_17844	BdiBd21-3.2G0532000	BdistachyonBd21-3_v1.1	Sobic.010G048350	Sbicolor_v3.1.1	many-to-many
460_454_17844	BdiBd21-3.2G0532000	BdistachyonBd21-3_v1.1	Sobic.006G169950	Sbicolor_v3.1.1	many-to-many
460_454_9965	BdiBd21-3.2G0534300	BdistachyonBd21-3_v1.1	Sobic.006G091100	Sbicolor_v3.1.1	one-to-one
460_454_16664	BdiBd21-3.2G0534400	BdistachyonBd21-3_v1.1	Sobic.002G191450	Sbicolor_v3.1.1	many-to-many
460_454_16664	BdiBd21-3.2G0534400	BdistachyonBd21-3_v1.1	Sobic.002G191300	Sbicolor_v3.1.1	many-to-many
460_454_16664	BdiBd21-3.2G0534400	BdistachyonBd21-3_v1.1	Sobic.002G191500	Sbicolor_v3.1.1	many-to-many
460_454_12306	BdiBd21-3.2G0534500	BdistachyonBd21-3_v1.1	Sobic.002G373500	Sbicolor_v3.1.1	one-to-one
460_454_17470	BdiBd21-3.2G0534800	BdistachyonBd21-3_v1.1	Sobic.003G245500	Sbicolor_v3.1.1	one-to-many
460_454_17470	BdiBd21-3.2G0534800	BdistachyonBd21-3_v1.1	Sobic.003G245401	Sbicolor_v3.1.1	one-to-many
460_454_16876	BdiBd21-3.2G0535000	BdistachyonBd21-3_v1.1	Sobic.003G199400	Sbicolor_v3.1.1	one-to-one
460_454_14346	BdiBd21-3.2G0535200	BdistachyonBd21-3_v1.1	Sobic.003G199800	Sbicolor_v3.1.1	one-to-one
460_454_15953	BdiBd21-3.2G0536400	BdistachyonBd21-3_v1.1	Sobic.003G201400	Sbicolor_v3.1.1	one-to-one
460_454_16804	BdiBd21-3.2G0536600	BdistachyonBd21-3_v1.1	Sobic.009G255400	Sbicolor_v3.1.1	one-to-one
460_454_16977	BdiBd21-3.2G0537400	BdistachyonBd21-3_v1.1	Sobic.006G169100	Sbicolor_v3.1.1	many-to-many
460_454_16977	BdiBd21-3.2G0537400	BdistachyonBd21-3_v1.1	Sobic.006G186900	Sbicolor_v3.1.1	many-to-many
460_454_17698	BdiBd21-3.2G0537700	BdistachyonBd21-3_v1.1	Sobic.003G202400	Sbicolor_v3.1.1	one-to-one
460_454_14572	BdiBd21-3.2G0538300	BdistachyonBd21-3_v1.1	Sobic.007G022200	Sbicolor_v3.1.1	many-to-one
460_454_17322	BdiBd21-3.2G0538500	BdistachyonBd21-3_v1.1	Sobic.002G410200	Sbicolor_v3.1.1	one-to-one
460_454_18359	BdiBd21-3.2G0539100	BdistachyonBd21-3_v1.1	Sobic.003G203200	Sbicolor_v3.1.1	one-to-one
460_454_14241	BdiBd21-3.2G0540300	BdistachyonBd21-3_v1.1	Sobic.001G325100	Sbicolor_v3.1.1	one-to-many
460_454_14241	BdiBd21-3.2G0540300	BdistachyonBd21-3_v1.1	Sobic.003G205000	Sbicolor_v3.1.1	one-to-many
460_454_14729	BdiBd21-3.2G0540900	BdistachyonBd21-3_v1.1	Sobic.001G000100	Sbicolor_v3.1.1	one-to-one
460_454_17110	BdiBd21-3.2G0541200	BdistachyonBd21-3_v1.1	Sobic.003G205700	Sbicolor_v3.1.1	one-to-one
460_454_15848	BdiBd21-3.2G0541500	BdistachyonBd21-3_v1.1	Sobic.003G206000	Sbicolor_v3.1.1	one-to-one
460_454_16841	BdiBd21-3.2G0541600	BdistachyonBd21-3_v1.1	Sobic.003G206200	Sbicolor_v3.1.1	one-to-many
460_454_16841	BdiBd21-3.2G0541600	BdistachyonBd21-3_v1.1	Sobic.003G206100	Sbicolor_v3.1.1	one-to-many
460_454_17596	BdiBd21-3.2G0541700	BdistachyonBd21-3_v1.1	Sobic.003G206500	Sbicolor_v3.1.1	one-to-one
460_454_17537	BdiBd21-3.2G0541900	BdistachyonBd21-3_v1.1	Sobic.003G206700	Sbicolor_v3.1.1	one-to-one
460_454_12430	BdiBd21-3.2G0542100	BdistachyonBd21-3_v1.1	Sobic.003G206900	Sbicolor_v3.1.1	one-to-one
460_454_9959	BdiBd21-3.2G0542600	BdistachyonBd21-3_v1.1	Sobic.003G208000	Sbicolor_v3.1.1	one-to-one
460_454_6562	BdiBd21-3.2G0544200	BdistachyonBd21-3_v1.1	Sobic.003G210000	Sbicolor_v3.1.1	one-to-one
460_454_9172	BdiBd21-3.2G0544600	BdistachyonBd21-3_v1.1	Sobic.006G225800	Sbicolor_v3.1.1	many-to-many
460_454_9172	BdiBd21-3.2G0544600	BdistachyonBd21-3_v1.1	Sobic.001G498700	Sbicolor_v3.1.1	many-to-many
460_454_9172	BdiBd21-3.2G0544600	BdistachyonBd21-3_v1.1	Sobic.002G015200	Sbicolor_v3.1.1	many-to-many
460_454_9172	BdiBd21-3.2G0544700	BdistachyonBd21-3_v1.1	Sobic.006G225800	Sbicolor_v3.1.1	many-to-many
460_454_9172	BdiBd21-3.2G0544700	BdistachyonBd21-3_v1.1	Sobic.001G498700	Sbicolor_v3.1.1	many-to-many
460_454_9172	BdiBd21-3.2G0544700	BdistachyonBd21-3_v1.1	Sobic.002G015200	Sbicolor_v3.1.1	many-to-many
460_454_13149	BdiBd21-3.2G0546200	BdistachyonBd21-3_v1.1	Sobic.003G211200	Sbicolor_v3.1.1	one-to-one
460_454_13718	BdiBd21-3.2G0546900	BdistachyonBd21-3_v1.1	Sobic.003G211700	Sbicolor_v3.1.1	many-to-many
460_454_13718	BdiBd21-3.2G0546900	BdistachyonBd21-3_v1.1	Sobic.003G211900	Sbicolor_v3.1.1	many-to-many
460_454_13950	BdiBd21-3.2G0547000	BdistachyonBd21-3_v1.1	Sobic.003G212000	Sbicolor_v3.1.1	one-to-one
460_454_5347	BdiBd21-3.2G0547500	BdistachyonBd21-3_v1.1	Sobic.003G212300	Sbicolor_v3.1.1	many-to-one
460_454_16799	BdiBd21-3.2G0547600	BdistachyonBd21-3_v1.1	Sobic.010G255900	Sbicolor_v3.1.1	many-to-many
460_454_16799	BdiBd21-3.2G0547600	BdistachyonBd21-3_v1.1	Sobic.003G212400	Sbicolor_v3.1.1	many-to-many
460_454_4731	BdiBd21-3.2G0547900	BdistachyonBd21-3_v1.1	Sobic.003G212700	Sbicolor_v3.1.1	one-to-one
460_454_15346	BdiBd21-3.2G0548300	BdistachyonBd21-3_v1.1	Sobic.003G213400	Sbicolor_v3.1.1	one-to-one
460_454_17715	BdiBd21-3.2G0548900	BdistachyonBd21-3_v1.1	Sobic.003G214100	Sbicolor_v3.1.1	one-to-one
460_454_17146	BdiBd21-3.2G0549000	BdistachyonBd21-3_v1.1	Sobic.006G129100	Sbicolor_v3.1.1	one-to-one
460_454_10943	BdiBd21-3.2G0549300	BdistachyonBd21-3_v1.1	Sobic.003G421700	Sbicolor_v3.1.1	one-to-many
460_454_10943	BdiBd21-3.2G0549300	BdistachyonBd21-3_v1.1	Sobic.003G421500	Sbicolor_v3.1.1	one-to-many
460_454_13010	BdiBd21-3.2G0550700	BdistachyonBd21-3_v1.1	Sobic.005G044700	Sbicolor_v3.1.1	one-to-many
460_454_13010	BdiBd21-3.2G0550700	BdistachyonBd21-3_v1.1	Sobic.003G215500	Sbicolor_v3.1.1	one-to-many
460_454_13670	BdiBd21-3.2G0551300	BdistachyonBd21-3_v1.1	Sobic.003G216700	Sbicolor_v3.1.1	one-to-one
460_454_17421	BdiBd21-3.2G0552400	BdistachyonBd21-3_v1.1	Sobic.003G218100	Sbicolor_v3.1.1	one-to-one
460_454_17021	BdiBd21-3.2G0552800	BdistachyonBd21-3_v1.1	Sobic.009G102200	Sbicolor_v3.1.1	one-to-one
460_454_16240	BdiBd21-3.2G0553800	BdistachyonBd21-3_v1.1	Sobic.003G218801	Sbicolor_v3.1.1	one-to-one
460_454_6096	BdiBd21-3.2G0554700	BdistachyonBd21-3_v1.1	Sobic.003G219400	Sbicolor_v3.1.1	one-to-one
460_454_3816	BdiBd21-3.2G0555700	BdistachyonBd21-3_v1.1	Sobic.003G220000	Sbicolor_v3.1.1	one-to-one
460_454_15488	BdiBd21-3.2G0556700	BdistachyonBd21-3_v1.1	Sobic.003G221600	Sbicolor_v3.1.1	one-to-one
460_454_8617	BdiBd21-3.2G0557100	BdistachyonBd21-3_v1.1	Sobic.003G222300	Sbicolor_v3.1.1	one-to-one
460_454_10274	BdiBd21-3.2G0558500	BdistachyonBd21-3_v1.1	Sobic.001G543000	Sbicolor_v3.1.1	one-to-one
460_454_4683	BdiBd21-3.2G0572900	BdistachyonBd21-3_v1.1	Sobic.003G236000	Sbicolor_v3.1.1	one-to-one
460_454_7809	BdiBd21-3.2G0558900	BdistachyonBd21-3_v1.1	Sobic.002G173900	Sbicolor_v3.1.1	one-to-one
460_454_18250	BdiBd21-3.2G0559400	BdistachyonBd21-3_v1.1	Sobic.003G224000	Sbicolor_v3.1.1	one-to-one
460_454_6334	BdiBd21-3.2G0561000	BdistachyonBd21-3_v1.1	Sobic.003G225500	Sbicolor_v3.1.1	one-to-one
460_454_15025	BdiBd21-3.2G0561900	BdistachyonBd21-3_v1.1	Sobic.003G226400	Sbicolor_v3.1.1	one-to-one
460_454_13913	BdiBd21-3.2G0562400	BdistachyonBd21-3_v1.1	Sobic.003G227000	Sbicolor_v3.1.1	one-to-one
460_454_11800	BdiBd21-3.2G0562800	BdistachyonBd21-3_v1.1	Sobic.003G227300	Sbicolor_v3.1.1	one-to-one
460_454_17230	BdiBd21-3.2G0573000	BdistachyonBd21-3_v1.1	Sobic.003G236200	Sbicolor_v3.1.1	one-to-one
460_454_14124	BdiBd21-3.2G0563000	BdistachyonBd21-3_v1.1	Sobic.003G227600	Sbicolor_v3.1.1	one-to-one
460_454_16739	BdiBd21-3.2G0565700	BdistachyonBd21-3_v1.1	Sobic.003G140450	Sbicolor_v3.1.1	many-to-one
460_454_18136	BdiBd21-3.2G0566700	BdistachyonBd21-3_v1.1	Sobic.003G230100	Sbicolor_v3.1.1	one-to-one
460_454_17553	BdiBd21-3.2G0566900	BdistachyonBd21-3_v1.1	Sobic.003G230300	Sbicolor_v3.1.1	one-to-one
460_454_15286	BdiBd21-3.2G0567200	BdistachyonBd21-3_v1.1	Sobic.003G230400	Sbicolor_v3.1.1	one-to-one
460_454_9173	BdiBd21-3.2G0567600	BdistachyonBd21-3_v1.1	Sobic.003G231000	Sbicolor_v3.1.1	one-to-many
460_454_9173	BdiBd21-3.2G0567600	BdistachyonBd21-3_v1.1	Sobic.004G050200	Sbicolor_v3.1.1	one-to-many
460_454_9173	BdiBd21-3.2G0567600	BdistachyonBd21-3_v1.1	Sobic.003G230900	Sbicolor_v3.1.1	one-to-many
460_454_9173	BdiBd21-3.2G0567600	BdistachyonBd21-3_v1.1	Sobic.009G043800	Sbicolor_v3.1.1	one-to-many
